from_position,to_position,expected_distance_um,actual_distance_um,difference_um,feed
"(0.500000000,0.000000000)","(0.250000000,0.000000000)",250.0,193.3927377184879,-56.60726228151211,50.0
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,184.94715130736574,-65.05284869263426,50.0
"(0.000000000,0.000000000)","(0.000000000,0.250000000)",250.0,270.9723976851258,20.972397685125827,50.0
"(0.000000000,0.250000000)","(0.000000000,0.500000000)",250.0,234.9843597079827,-15.01564029201731,50.0
"(0.000000000,0.500000000)","(0.000000000,0.250000000)",250.0,234.04642070342672,-15.953579296573281,50.0
"(0.000000000,0.250000000)","(0.000000000,0.000000000)",250.0,272.2050229628963,22.205022962896294,50.0
"(0.000000000,0.000000000)","(0.176777000,0.176777000)",250.0004309156286,202.70134212835845,-47.299088787270165,50.0
"(0.176777000,0.176777000)","(0.353553000,0.353553000)",249.99901670206629,244.25337575696847,-5.7456409450978185,50.0
"(0.353553000,0.353553000)","(0.176777000,0.176777000)",249.99901670206629,245.27590471228416,-4.723111989782126,50.0
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,201.1980694449922,-48.80236147063641,50.0
"(0.000000000,0.000000000)","(-0.176777000,0.176777000)",250.0004309156286,230.13242617111078,-19.868004744517833,50.0
"(-0.176777000,0.176777000)","(0.000000000,0.353553000)",249.99972380984744,217.58486840411803,-32.41485540572941,50.0
"(0.000000000,0.353553000)","(0.176777000,0.176777000)",249.99972380984744,256.78478328285655,6.785059473009113,50.0
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,205.86912672030806,-44.13130419532055,50.0
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,186.67897248131533,-63.32102751868467,50.0
"(0.250000000,0.000000000)","(0.073223000,0.176777000)",250.0004309156286,243.69782919798297,-6.3026017176456435,50.0
"(0.073223000,0.176777000)","(0.250000000,0.353553000)",249.99972380984744,235.4560956655514,-14.543628144296036,50.0
"(0.250000000,0.353553000)","(0.426777000,0.176777000)",249.99972380984744,264.67050537075306,14.670781560905624,50.0
"(0.426777000,0.176777000)","(0.250000000,0.000000000)",250.0004309156286,206.5402201664591,-43.460210749169505,50.0
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,185.33087202884028,-64.66912797115972,50.0
"(0.000000000,0.000000000)","(-0.176777000,-0.176777000)",250.0004309156286,209.15571474598457,-40.844716169644045,50.0
"(-0.176777000,-0.176777000)","(0.073223000,-0.176777000)",250.0,167.46385253249383,-82.53614746750617,50.0
"(0.073223000,-0.176777000)","(0.323223000,-0.176777000)",250.0,209.18128227520532,-40.81871772479468,50.0
"(0.323223000,-0.176777000)","(0.146447000,0.000000000)",249.9997238098474,250.5413541951924,0.5416303853450017,50.0
"(0.146447000,0.000000000)","(0.000000000,0.000000000)",146.447,98.73110489590323,-47.715895104096774,50.0
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,3.5249568207885336,2.5249568207885336,25.0
"(0.001000000,0.000000000)","(0.002000000,0.000000000)",1.0,1.6412079345385113,0.6412079345385113,25.0
"(0.002000000,0.000000000)","(0.001000000,0.000000000)",1.0,2.205915784166132,1.205915784166132,25.0
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,2.317952722623202,1.3179527226232022,25.0
"(0.000000000,0.000000000)","(0.000000000,0.001000000)",1.0,2.9345222732320817,1.9345222732320817,25.0
"(0.000000000,0.001000000)","(0.000000000,0.002000000)",1.0,2.263860563226549,1.2638605632265492,25.0
"(0.000000000,0.002000000)","(0.000000000,0.001000000)",1.0,2.3704249357739235,1.3704249357739235,25.0
"(0.000000000,0.001000000)","(0.000000000,0.000000000)",1.0,1.7793959848270946,0.7793959848270946,25.0
"(0.000000000,0.000000000)","(0.000707000,0.000707000)",0.999848988597778,2.283346236253878,1.2834972476561002,25.0
"(0.000707000,0.000707000)","(0.001414000,0.001414000)",0.999848988597778,1.7927534374696223,0.7929044488718443,25.0
"(0.001414000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.371696705697737,1.3718477170999592,25.0
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,2.3784617854900834,1.3786127968923054,25.0
"(0.000000000,0.000000000)","(-0.000707000,0.000707000)",0.999848988597778,1.3612538022078506,0.3614048136100726,25.0
"(-0.000707000,0.000707000)","(0.000000000,0.001414000)",0.999848988597778,2.234624325028652,1.2347753364308742,25.0
"(0.000000000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.341032337042317,1.341183348444539,25.0
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,1.8050366839911558,0.8051876953933778,25.0
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.8298707176993156,0.8298707176993156,25.0
"(0.001000000,0.000000000)","(0.000293000,0.000707000)",0.999848988597778,1.688010945064815,0.688161956467037,25.0
"(0.000293000,0.000707000)","(0.001000000,0.001414000)",0.999848988597778,1.9799185803655395,0.9800695917677614,25.0
"(0.001000000,0.001414000)","(0.001707000,0.000707000)",0.999848988597778,1.9703746701037521,0.9705256815059741,25.0
"(0.001707000,0.000707000)","(0.001000000,0.000000000)",0.999848988597778,1.750700094391863,0.7508511057940849,25.0
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,0.7198067556870278,-0.2801932443129722,25.0
"(0.000000000,0.000000000)","(-0.000707000,-0.000707000)",0.999848988597778,1.2320208133907744,0.23217182479299636,25.0
"(-0.000707000,-0.000707000)","(0.000293000,-0.000707000)",1.0,1.7236438812683539,0.7236438812683539,25.0
"(0.000293000,-0.000707000)","(0.001293000,-0.000707000)",1.0,1.4824751747988436,0.4824751747988436,25.0
"(0.001293000,-0.000707000)","(0.000586000,0.000000000)",0.999848988597778,1.9722194578340329,0.9723704692362548,25.0
"(0.000586000,0.000000000)","(0.000000000,0.000000000)",0.5860000000000001,2.0687741109018902,1.4827741109018902,25.0
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,2.4612107151018736,1.4612107151018736,25.0
"(0.001000000,0.000000000)","(0.002000000,0.000000000)",1.0,2.5078837329666905,1.5078837329666905,25.0
"(0.002000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.700697303325643,0.700697303325643,25.0
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,4.185223508223179,3.185223508223179,25.0
"(0.000000000,0.000000000)","(0.000000000,0.001000000)",1.0,2.58803416339915,1.5880341633991502,25.0
"(0.000000000,0.001000000)","(0.000000000,0.002000000)",1.0,2.560711488396037,1.560711488396037,25.0
"(0.000000000,0.002000000)","(0.000000000,0.001000000)",1.0,2.9157622730232617,1.9157622730232617,25.0
"(0.000000000,0.001000000)","(0.000000000,0.000000000)",1.0,2.487099682662077,1.4870996826620768,25.0
"(0.000000000,0.000000000)","(0.000707000,0.000707000)",0.999848988597778,2.034110626287381,1.0342616376896032,25.0
"(0.000707000,0.000707000)","(0.001414000,0.001414000)",0.999848988597778,1.390714203744152,0.39086521514637396,25.0
"(0.001414000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.142429254419523,1.1425802658217452,25.0
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,2.0845436250559097,1.0846946364581318,25.0
"(0.000000000,0.000000000)","(-0.000707000,0.000707000)",0.999848988597778,2.2384583423940354,1.2386093537962575,25.0
"(-0.000707000,0.000707000)","(0.000000000,0.001414000)",0.999848988597778,1.9450990951291613,0.9452501065313833,25.0
"(0.000000000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,1.8451395849040664,0.8452905963062883,25.0
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,2.306720059406151,1.306871070808373,25.0
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.4196187265207099,0.41961872652070986,25.0
"(0.001000000,0.000000000)","(0.000293000,0.000707000)",0.999848988597778,1.6833547271475384,0.6835057385497604,25.0
"(0.000293000,0.000707000)","(0.001000000,0.001414000)",0.999848988597778,2.0438132812264342,1.0439642926286563,25.0
"(0.001000000,0.001414000)","(0.001707000,0.000707000)",0.999848988597778,3.743034724769925,2.7431857361721472,25.0
"(0.001707000,0.000707000)","(0.001000000,0.000000000)",0.999848988597778,2.499134741667094,1.4992857530693162,25.0
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,1.0278453379926904,0.0278453379926904,25.0
"(0.000000000,0.000000000)","(-0.000707000,-0.000707000)",0.999848988597778,2.0498028304088365,1.0499538418110586,25.0
"(-0.000707000,-0.000707000)","(0.000293000,-0.000707000)",1.0,1.4385148443867533,0.43851484438675326,25.0
"(0.000293000,-0.000707000)","(0.001293000,-0.000707000)",1.0,4.134385250934712,3.134385250934712,25.0
"(0.001293000,-0.000707000)","(0.000586000,0.000000000)",0.999848988597778,3.7674816260797734,2.7676326374819955,25.0
"(0.000586000,0.000000000)","(0.000000000,0.000000000)",0.5860000000000001,1.7473269934187452,1.1613269934187451,25.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,3.5601717312918524,-6.439828268708148,25.0
"(0.010000000,0.000000000)","(0.020000000,0.000000000)",10.0,4.775942795686607,-5.224057204313393,25.0
"(0.020000000,0.000000000)","(0.010000000,0.000000000)",10.0,2.064004427960539,-7.935995572039461,25.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,6.9544926217224,-3.0455073782776,25.0
"(0.000000000,0.000000000)","(0.000000000,0.010000000)",10.0,11.443374345760823,1.443374345760823,25.0
"(0.000000000,0.010000000)","(0.000000000,0.020000000)",10.0,11.152018000849289,1.1520180008492886,25.0
"(0.000000000,0.020000000)","(0.000000000,0.010000000)",10.0,11.37162354443002,1.3716235444300207,25.0
"(0.000000000,0.010000000)","(0.000000000,0.000000000)",10.0,11.702167581418303,1.702167581418303,25.0
"(0.000000000,0.000000000)","(0.007071000,0.007071000)",9.999904099540155,8.523164040612707,-1.4767400589274473,25.0
"(0.007071000,0.007071000)","(0.014142000,0.014142000)",9.999904099540155,8.759946582841398,-1.239957516698757,25.0
"(0.014142000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,8.984606693462801,-1.0152974060773534,25.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.572030362914738,-1.4278737366254166,25.0
"(0.000000000,0.000000000)","(-0.007071000,0.007071000)",9.999904099540155,9.945959487298218,-0.053944612241936696,25.0
"(-0.007071000,0.007071000)","(0.000000000,0.014142000)",9.999904099540155,7.18692223207513,-2.812981867465025,25.0
"(0.000000000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.143010188985519,-0.8568939105546356,25.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.552542236269597,-1.447361863270558,25.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,3.7063578600574107,-6.293642139942589,25.0
"(0.010000000,0.000000000)","(0.002929000,0.007071000)",9.999904099540155,9.520697383130663,-0.4792067164094913,25.0
"(0.002929000,0.007071000)","(0.010000000,0.014142000)",9.999904099540155,8.565187458377276,-1.4347166411628791,25.0
"(0.010000000,0.014142000)","(0.017071000,0.007071000)",9.999904099540155,10.600561110441497,0.600657010901342,25.0
"(0.017071000,0.007071000)","(0.010000000,0.000000000)",9.999904099540155,7.974212884290962,-2.025691215249193,25.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,10.153015023079494,0.15301502307949377,25.0
"(0.000000000,0.000000000)","(-0.007071000,-0.007071000)",9.999904099540155,8.922343524230435,-1.07756057530972,25.0
"(-0.007071000,-0.007071000)","(0.002929000,-0.007071000)",10.0,4.611613456778084,-5.388386543221916,25.0
"(0.002929000,-0.007071000)","(0.012929000,-0.007071000)",9.999999999999998,6.786292983052756,-3.213707016947242,25.0
"(0.012929000,-0.007071000)","(0.005858000,0.000000000)",9.999904099540155,9.428485620733946,-0.5714184788062084,25.0
"(0.005858000,0.000000000)","(0.000000000,0.000000000)",5.8580000000000005,3.6475972212829118,-2.210402778717089,25.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,5.6498848927988075,-4.3501151072011925,25.0
"(0.010000000,0.000000000)","(0.020000000,0.000000000)",10.0,4.794601085579916,-5.205398914420084,25.0
"(0.020000000,0.000000000)","(0.010000000,0.000000000)",10.0,3.920541292615679,-6.079458707384321,25.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,6.673722176603433,-3.326277823396567,25.0
"(0.000000000,0.000000000)","(0.000000000,0.010000000)",10.0,11.159099059950272,1.1590990599502717,25.0
"(0.000000000,0.010000000)","(0.000000000,0.020000000)",10.0,11.484236514019322,1.4842365140193223,25.0
"(0.000000000,0.020000000)","(0.000000000,0.010000000)",10.0,10.488541443184662,0.48854144318466197,25.0
"(0.000000000,0.010000000)","(0.000000000,0.000000000)",10.0,12.263115878146733,2.263115878146733,25.0
"(0.000000000,0.000000000)","(0.007071000,0.007071000)",9.999904099540155,8.642713059700073,-1.3571910398400817,25.0
"(0.007071000,0.007071000)","(0.014142000,0.014142000)",9.999904099540155,8.92842089769339,-1.071483201846764,25.0
"(0.014142000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.213888868684556,-0.7860152308555985,25.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,7.871785326981684,-2.1281187725584703,25.0
"(0.000000000,0.000000000)","(-0.007071000,0.007071000)",9.999904099540155,8.852074483506387,-1.1478296160337678,25.0
"(-0.007071000,0.007071000)","(0.000000000,0.014142000)",9.999904099540155,8.66915964822959,-1.330744451310565,25.0
"(0.000000000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,8.11002496439192,-1.8898791351482345,25.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.474170194471814,-1.525733905068341,25.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,3.7664873498227487,-6.233512650177252,25.0
"(0.010000000,0.000000000)","(0.002929000,0.007071000)",9.999904099540155,9.162089398056478,-0.8378147014836763,25.0
"(0.002929000,0.007071000)","(0.010000000,0.014142000)",9.999904099540155,8.704399090153656,-1.295505009386499,25.0
"(0.010000000,0.014142000)","(0.017071000,0.007071000)",9.999904099540155,8.31403727726573,-1.6858668222744253,25.0
"(0.017071000,0.007071000)","(0.010000000,0.000000000)",9.999904099540155,8.522612592165313,-1.4772915073748418,25.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,4.313100198948392,-5.686899801051608,25.0
"(0.000000000,0.000000000)","(-0.007071000,-0.007071000)",9.999904099540155,9.188452956817487,-0.8114511427226674,25.0
"(-0.007071000,-0.007071000)","(0.002929000,-0.007071000)",10.0,6.039352934945364,-3.960647065054636,25.0
"(0.002929000,-0.007071000)","(0.012929000,-0.007071000)",9.999999999999998,2.970526689431587,-7.029473310568411,25.0
"(0.012929000,-0.007071000)","(0.005858000,0.000000000)",9.999904099540155,8.505048077916554,-1.494856021623601,25.0
"(0.005858000,0.000000000)","(0.000000000,0.000000000)",5.8580000000000005,5.073641012991443,-0.7843589870085577,25.0
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,29.21822057903934,-20.78177942096066,25.0
"(0.050000000,0.000000000)","(0.100000000,0.000000000)",50.0,31.79203159706972,-18.20796840293028,25.0
"(0.100000000,0.000000000)","(0.050000000,0.000000000)",50.0,31.442443845487706,-18.557556154512294,25.0
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,27.93070819013161,-22.06929180986839,25.0
"(0.000000000,0.000000000)","(0.000000000,0.050000000)",50.0,52.99919557250792,2.9991955725079222,25.0
"(0.000000000,0.050000000)","(0.000000000,0.100000000)",50.0,42.36867054358075,-7.631329456419252,25.0
"(0.000000000,0.100000000)","(0.000000000,0.050000000)",50.0,42.43113263950096,-7.568867360499041,25.0
"(0.000000000,0.050000000)","(0.000000000,0.000000000)",50.0,54.34524475017244,4.345244750172441,25.0
"(0.000000000,0.000000000)","(0.035355000,0.035355000)",49.99952049770077,42.53925221300034,-7.460268284700433,25.0
"(0.035355000,0.035355000)","(0.070711000,0.070711000)",50.00093471126315,36.01283120670146,-13.988103504561685,25.0
"(0.070711000,0.070711000)","(0.035355000,0.035355000)",50.00093471126315,37.152655377714545,-12.848279333548604,25.0
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,41.25617727365178,-8.743343224048992,25.0
"(0.000000000,0.000000000)","(-0.035355000,0.035355000)",49.99952049770077,47.33758126366535,-2.6619392340354224,25.0
"(-0.035355000,0.035355000)","(0.000000000,0.070711000)",50.00022760948194,36.643262391230905,-13.356965218251034,25.0
"(0.000000000,0.070711000)","(0.035355000,0.035355000)",50.00022760948194,40.65475016939356,-9.34547744008838,25.0
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,41.250008926613845,-8.749511571086927,25.0
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,28.47179373143132,-21.52820626856868,25.0
"(0.050000000,0.000000000)","(0.014645000,0.035355000)",49.99952049770078,46.13792023681768,-3.861600260883101,25.0
"(0.014645000,0.035355000)","(0.050000000,0.070711000)",50.00022760948194,36.85343842883335,-13.14678918064859,25.0
"(0.050000000,0.070711000)","(0.085355000,0.035355000)",50.00022760948194,42.57473403574468,-7.425493573737256,25.0
"(0.085355000,0.035355000)","(0.050000000,0.000000000)",49.99952049770077,41.836632152437886,-8.162888345262886,25.0
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,29.774346418847117,-20.225653581152883,25.0
"(0.000000000,0.000000000)","(-0.035355000,-0.035355000)",49.99952049770077,40.97760871333373,-9.021911784367042,25.0
"(-0.035355000,-0.035355000)","(0.014645000,-0.035355000)",49.99999999999999,29.368282976675825,-20.631717023324168,25.0
"(0.014645000,-0.035355000)","(0.064645000,-0.035355000)",49.99999999999999,29.36389199903688,-20.636108000963112,25.0
